img_slice_id,x,y,w,h,contours
bb_004_121,NA,NA,NA,NA,0
bb_004_122,NA,NA,NA,NA,0
bb_004_123,NA,NA,NA,NA,0
bb_004_124,NA,NA,NA,NA,0
bb_004_125,NA,NA,NA,NA,0
bb_004_126,NA,NA,NA,NA,0
bb_004_127,NA,NA,NA,NA,0
bb_004_128,NA,NA,NA,NA,0
bb_004_129,NA,NA,NA,NA,0
bb_004_130,NA,NA,NA,NA,0
bb_004_131,NA,NA,NA,NA,0
bb_004_132,NA,NA,NA,NA,0
bb_004_133,NA,NA,NA,NA,0
bb_004_134,NA,NA,NA,NA,0
bb_004_135,NA,NA,NA,NA,0
bb_004_136,NA,NA,NA,NA,0
bb_004_137,NA,NA,NA,NA,0
bb_004_138,NA,NA,NA,NA,0
bb_004_139,NA,NA,NA,NA,0
bb_004_140,NA,NA,NA,NA,0
bb_004_141,NA,NA,NA,NA,0
bb_004_142,NA,NA,NA,NA,0
bb_004_143,NA,NA,NA,NA,0
bb_004_144,NA,NA,NA,NA,0
bb_004_145,NA,NA,NA,NA,0
bb_004_146,NA,NA,NA,NA,0
bb_004_147,NA,NA,NA,NA,0
bb_004_148,NA,NA,NA,NA,0
bb_004_149,NA,NA,NA,NA,0
bb_004_150,NA,NA,NA,NA,0
bb_004_151,NA,NA,NA,NA,0
bb_004_152,NA,NA,NA,NA,0
bb_004_153,NA,NA,NA,NA,0
bb_004_154,NA,NA,NA,NA,0
bb_005_0,NA,NA,NA,NA,0
bb_005_1,NA,NA,NA,NA,0
bb_005_2,NA,NA,NA,NA,0
bb_005_3,NA,NA,NA,NA,0
bb_005_4,NA,NA,NA,NA,0
bb_005_5,NA,NA,NA,NA,0
bb_005_6,NA,NA,NA,NA,0
bb_005_7,NA,NA,NA,NA,0
bb_005_8,NA,NA,NA,NA,0
bb_005_9,NA,NA,NA,NA,0
bb_005_10,NA,NA,NA,NA,0
bb_005_11,NA,NA,NA,NA,0
bb_005_12,NA,NA,NA,NA,0
bb_005_13,NA,NA,NA,NA,0
bb_005_14,NA,NA,NA,NA,0
bb_005_15,NA,NA,NA,NA,0
bb_005_16,NA,NA,NA,NA,0
bb_005_17,NA,NA,NA,NA,0
bb_005_18,NA,NA,NA,NA,0
bb_005_19,NA,NA,NA,NA,0
bb_005_20,NA,NA,NA,NA,0
bb_005_21,NA,NA,NA,NA,0
bb_005_22,NA,NA,NA,NA,0
bb_005_23,NA,NA,NA,NA,0
bb_005_24,NA,NA,NA,NA,0
bb_005_25,NA,NA,NA,NA,0
bb_005_26,NA,NA,NA,NA,0
bb_005_27,NA,NA,NA,NA,0
bb_005_28,NA,NA,NA,NA,0
bb_005_29,NA,NA,NA,NA,0
bb_005_30,NA,NA,NA,NA,0
bb_005_31,NA,NA,NA,NA,0
bb_005_32,NA,NA,NA,NA,0
bb_005_33,NA,NA,NA,NA,0
bb_005_34,NA,NA,NA,NA,0
bb_005_35,NA,NA,NA,NA,0
bb_005_36,NA,NA,NA,NA,0
bb_005_37,NA,NA,NA,NA,0
bb_005_38,NA,NA,NA,NA,0
bb_005_39,NA,NA,NA,NA,0
bb_005_40,NA,NA,NA,NA,0
bb_005_41,NA,NA,NA,NA,0
bb_005_42,NA,NA,NA,NA,0
bb_005_43,NA,NA,NA,NA,0
bb_005_44,NA,NA,NA,NA,0
bb_005_45,NA,NA,NA,NA,0
bb_005_46,NA,NA,NA,NA,0
bb_005_47,NA,NA,NA,NA,0
bb_005_48,NA,NA,NA,NA,0
bb_005_49,NA,NA,NA,NA,0
bb_005_50,NA,NA,NA,NA,0
bb_005_51,NA,NA,NA,NA,0
bb_005_52,NA,NA,NA,NA,0
bb_005_53,NA,NA,NA,NA,0
bb_005_54,NA,NA,NA,NA,0
bb_005_55,NA,NA,NA,NA,0
bb_005_56,NA,NA,NA,NA,0
bb_005_57,NA,NA,NA,NA,0
bb_005_58,NA,NA,NA,NA,0
bb_005_59,NA,NA,NA,NA,0
bb_005_60,NA,NA,NA,NA,0
bb_005_61,NA,NA,NA,NA,0
bb_005_62,NA,NA,NA,NA,0
bb_005_63,NA,NA,NA,NA,0
bb_005_64,NA,NA,NA,NA,0
bb_005_65,NA,NA,NA,NA,0
bb_005_66,NA,NA,NA,NA,0
bb_005_67,NA,NA,NA,NA,0
bb_005_68,NA,NA,NA,NA,0
bb_005_69,NA,NA,NA,NA,0
bb_005_70,NA,NA,NA,NA,0
bb_005_71,NA,NA,NA,NA,0
bb_005_72,NA,NA,NA,NA,0
bb_005_73,NA,NA,NA,NA,0
bb_005_74,NA,NA,NA,NA,0
bb_005_75,NA,NA,NA,NA,0
bb_005_76,NA,NA,NA,NA,0
bb_005_77,NA,NA,NA,NA,0
bb_005_78,NA,NA,NA,NA,0
bb_005_79,NA,NA,NA,NA,0
bb_005_80,158,147,6,5,1
bb_005_81,157,145,10,8,1
bb_005_82,170,160,7,7,2
bb_005_82,156,143,12,13,2
bb_005_83,169,159,8,10,2
bb_005_83,155,143,14,16,2
bb_005_84,168,158,14,12,2
bb_005_84,154,142,17,18,2
bb_005_85,172,171,7,4,2
bb_005_85,153,142,29,28,2
bb_005_86,153,142,30,33,1
bb_005_87,151,142,33,33,1
bb_005_88,148,143,36,32,1
bb_005_89,147,142,37,33,1
bb_005_90,146,143,38,33,1
bb_005_91,146,143,39,33,1
bb_005_92,146,143,40,33,1
bb_005_93,146,143,40,32,1
bb_005_94,146,143,41,33,1
bb_005_95,145,144,42,31,1
bb_005_96,146,147,15,19,2
bb_005_96,156,150,32,25,2
bb_005_97,147,148,11,15,2
bb_005_97,156,150,31,26,2
bb_005_98,155,150,31,26,1
bb_005_99,179,131,5,2,3
bb_005_99,183,127,5,6,3
bb_005_99,156,151,31,25,3
bb_005_100,179,126,12,7,2
bb_005_100,156,151,33,24,2
bb_005_101,177,126,14,7,2
bb_005_101,156,151,32,25,2
bb_005_102,177,126,14,7,2
bb_005_102,157,151,31,24,2
bb_005_103,187,135,4,5,3
bb_005_103,176,126,15,8,3
bb_005_103,157,151,29,24,3
bb_005_104,176,124,16,17,2
bb_005_104,158,150,28,26,2
bb_005_105,175,117,19,26,2
bb_005_105,159,151,25,24,2
bb_005_106,176,118,17,24,2
bb_005_106,159,152,24,21,2
bb_005_107,174,118,19,24,2
bb_005_107,159,151,22,21,2
bb_005_108,159,151,22,20,2
bb_005_108,174,118,18,25,2
bb_005_109,160,151,19,20,2
bb_005_109,173,118,20,25,2
bb_005_110,161,152,18,19,2
bb_005_110,173,118,20,28,2
bb_005_111,162,153,18,18,2
bb_005_111,173,119,20,28,2
bb_005_112,161,153,19,17,2
bb_005_112,172,119,19,31,2
bb_005_113,162,153,12,15,2
bb_005_113,173,121,19,27,2
bb_005_114,163,154,10,13,2
bb_005_114,173,120,18,27,2
bb_005_115,163,156,9,10,2
bb_005_115,172,120,20,27,2
bb_005_116,164,158,6,6,2
bb_005_116,173,120,18,27,2
bb_005_117,173,121,17,26,1
bb_005_118,172,120,17,25,1
bb_005_119,173,121,15,23,1
bb_005_120,173,121,15,22,1
bb_005_121,172,120,15,23,1
bb_005_122,172,120,15,22,1
bb_005_123,173,120,12,21,1
bb_005_124,172,119,12,23,1
bb_005_125,173,120,10,20,1
bb_005_126,173,121,10,17,1
bb_005_127,174,121,7,15,1
bb_005_128,174,122,6,12,1
bb_005_129,172,125,7,10,1
bb_005_130,NA,NA,NA,NA,0
bb_005_131,NA,NA,NA,NA,0
bb_005_132,NA,NA,NA,NA,0
bb_005_133,NA,NA,NA,NA,0
bb_005_134,NA,NA,NA,NA,0
bb_005_135,NA,NA,NA,NA,0
bb_005_136,NA,NA,NA,NA,0
bb_005_137,NA,NA,NA,NA,0
bb_005_138,NA,NA,NA,NA,0
bb_005_139,NA,NA,NA,NA,0
bb_005_140,NA,NA,NA,NA,0
bb_005_141,NA,NA,NA,NA,0
bb_005_142,NA,NA,NA,NA,0
bb_005_143,NA,NA,NA,NA,0
bb_005_144,NA,NA,NA,NA,0
bb_005_145,NA,NA,NA,NA,0
bb_005_146,NA,NA,NA,NA,0
bb_005_147,NA,NA,NA,NA,0
bb_005_148,NA,NA,NA,NA,0
bb_005_149,NA,NA,NA,NA,0
bb_005_150,NA,NA,NA,NA,0
bb_005_151,NA,NA,NA,NA,0
bb_005_152,NA,NA,NA,NA,0
bb_005_153,NA,NA,NA,NA,0
bb_005_154,NA,NA,NA,NA,0
bb_006_0,NA,NA,NA,NA,0
bb_006_1,NA,NA,NA,NA,0
bb_006_2,NA,NA,NA,NA,0
bb_006_3,NA,NA,NA,NA,0
bb_006_4,NA,NA,NA,NA,0
bb_006_5,NA,NA,NA,NA,0
bb_006_6,NA,NA,NA,NA,0
bb_006_7,NA,NA,NA,NA,0
bb_006_8,NA,NA,NA,NA,0
bb_006_9,NA,NA,NA,NA,0
bb_006_10,NA,NA,NA,NA,0
bb_006_11,NA,NA,NA,NA,0
bb_006_12,NA,NA,NA,NA,0
bb_006_13,NA,NA,NA,NA,0
bb_006_14,NA,NA,NA,NA,0
bb_006_15,NA,NA,NA,NA,0
bb_006_16,NA,NA,NA,NA,0
bb_006_17,NA,NA,NA,NA,0
bb_006_18,NA,NA,NA,NA,0
bb_006_19,NA,NA,NA,NA,0
bb_006_20,NA,NA,NA,NA,0
bb_006_21,NA,NA,NA,NA,0
bb_006_22,NA,NA,NA,NA,0
bb_006_23,NA,NA,NA,NA,0
bb_006_24,NA,NA,NA,NA,0
bb_006_25,NA,NA,NA,NA,0
bb_006_26,NA,NA,NA,NA,0
bb_006_27,NA,NA,NA,NA,0
bb_006_28,NA,NA,NA,NA,0
bb_006_29,NA,NA,NA,NA,0
bb_006_30,NA,NA,NA,NA,0
bb_006_31,NA,NA,NA,NA,0
bb_006_32,NA,NA,NA,NA,0
bb_006_33,NA,NA,NA,NA,0
bb_006_34,NA,NA,NA,NA,0
bb_006_35,NA,NA,NA,NA,0
bb_006_36,NA,NA,NA,NA,0
bb_006_37,NA,NA,NA,NA,0
bb_006_38,NA,NA,NA,NA,0
bb_006_39,NA,NA,NA,NA,0
bb_006_40,NA,NA,NA,NA,0
bb_006_41,NA,NA,NA,NA,0
bb_006_42,NA,NA,NA,NA,0
bb_006_43,NA,NA,NA,NA,0
bb_006_44,NA,NA,NA,NA,0
bb_006_45,NA,NA,NA,NA,0
bb_006_46,NA,NA,NA,NA,0
bb_006_47,NA,NA,NA,NA,0
bb_006_48,NA,NA,NA,NA,0
bb_006_49,NA,NA,NA,NA,0
bb_006_50,NA,NA,NA,NA,0
bb_006_51,NA,NA,NA,NA,0
bb_006_52,NA,NA,NA,NA,0
bb_006_53,NA,NA,NA,NA,0
bb_006_54,NA,NA,NA,NA,0
bb_006_55,NA,NA,NA,NA,0
bb_006_56,NA,NA,NA,NA,0
bb_006_57,NA,NA,NA,NA,0
bb_006_58,NA,NA,NA,NA,0
bb_006_59,94,150,3,7,1
bb_006_60,76,132,5,6,2
bb_006_60,92,145,6,16,2
bb_006_61,93,130,5,5,3
bb_006_61,73,129,17,10,3
bb_006_61,92,138,14,24,3
bb_006_62,70,128,41,35,1
bb_006_63,107,164,3,5,2
bb_006_63,68,127,44,37,2
bb_006_64,106,163,4,6,2
bb_006_64,67,127,50,40,2
bb_006_65,106,160,7,10,2
bb_006_65,66,126,52,42,2
bb_006_66,101,158,12,12,2
bb_006_66,64,121,56,47,2
bb_006_67,101,118,5,7,3
bb_006_67,100,156,17,16,3
bb_006_67,63,121,58,48,3
bb_006_68,97,153,23,19,2
bb_006_68,61,117,61,53,2
bb_006_69,60,117,62,55,1
bb_006_70,59,117,65,54,1
bb_006_71,85,118,5,3,2
bb_006_71,58,119,69,52,2
bb_006_72,58,118,70,53,1
bb_006_73,58,118,70,53,1
bb_006_74,57,116,72,55,1
bb_006_75,54,116,76,55,1
bb_006_76,80,111,4,4,2
bb_006_76,54,112,77,59,2
bb_006_77,54,111,79,60,1
bb_006_78,80,111,6,4,2
bb_006_78,53,112,81,60,2
bb_006_79,53,106,81,66,1
bb_006_80,53,106,81,66,1
bb_006_81,54,106,81,67,1
bb_006_82,97,169,4,5,2
bb_006_82,54,107,81,66,2
bb_006_83,107,170,4,6,2
bb_006_83,55,106,81,69,2
bb_006_84,55,104,82,72,1
bb_006_85,55,106,82,71,1
bb_006_86,56,107,85,70,1
bb_006_87,59,106,90,71,1
bb_006_88,57,106,96,71,1
bb_006_89,55,106,96,70,1
bb_006_90,54,106,97,69,1
bb_006_91,54,106,95,70,1
bb_006_92,54,107,93,70,1
bb_006_93,53,110,94,67,1
bb_006_94,93,109,17,8,2
bb_006_94,53,118,93,59,2
bb_006_95,94,113,14,4,2
bb_006_95,53,118,92,59,2
bb_006_96,93,113,13,4,2
bb_006_96,53,119,90,57,2
bb_006_97,97,113,10,4,2
bb_006_97,53,120,90,56,2
bb_006_98,53,120,90,55,1
bb_006_99,54,122,89,53,1
bb_006_100,54,125,89,50,1
bb_006_101,55,126,89,48,1
bb_006_102,55,125,89,49,1
bb_006_103,55,125,90,48,1
bb_006_104,56,124,89,49,1
bb_006_105,57,124,90,48,1
bb_006_106,57,124,90,48,1
bb_006_107,59,124,89,48,1
bb_006_108,59,125,88,46,1
bb_006_109,60,126,87,44,1
bb_006_110,61,126,87,44,1
bb_006_111,61,126,87,43,1
bb_006_112,62,126,85,42,1
bb_006_113,115,149,21,18,2
bb_006_113,63,126,84,38,2
bb_006_114,115,150,21,16,2
bb_006_114,63,126,84,36,2
bb_006_115,88,125,6,3,3
bb_006_115,117,150,18,15,3
bb_006_115,65,126,82,36,3
bb_006_116,118,151,16,14,4
bb_006_116,91,125,5,2,4
bb_006_116,99,147,17,14,4
bb_006_116,67,126,79,27,4
bb_006_117,119,151,13,13,3
bb_006_117,99,148,16,13,3
bb_006_117,69,125,77,27,3
bb_006_118,120,153,11,10,3
bb_006_118,99,149,15,11,3
bb_006_118,70,125,76,26,3
bb_006_119,120,154,8,8,4
bb_006_119,100,149,14,10,4
bb_006_119,72,127,18,21,4
bb_006_119,89,125,56,26,4
bb_006_120,121,155,6,5,4
bb_006_120,101,149,13,8,4
bb_006_120,74,127,13,17,4
bb_006_120,89,125,56,27,4
bb_006_121,75,127,12,13,2
bb_006_121,89,125,56,27,2
bb_006_122,75,125,69,27,1
bb_006_123,88,124,56,28,1
bb_006_124,88,125,56,26,1
bb_006_125,89,125,55,26,1
bb_006_126,91,125,53,26,1
bb_006_127,92,125,51,23,1
bb_006_128,120,140,18,7,3
bb_006_128,94,125,17,17,3
bb_006_128,111,126,31,17,3
bb_006_129,121,140,14,6,3
bb_006_129,98,126,11,12,3
bb_006_129,111,126,30,15,3
bb_006_130,123,140,11,5,3
bb_006_130,98,127,8,8,3
bb_006_130,111,126,30,14,3
bb_006_131,99,127,6,8,2
bb_006_131,111,126,29,10,2
bb_006_132,100,127,4,5,2
bb_006_132,111,127,28,9,2
bb_006_133,117,127,20,8,1
bb_006_134,126,128,11,5,1
bb_006_135,NA,NA,NA,NA,0
bb_006_136,NA,NA,NA,NA,0
bb_006_137,NA,NA,NA,NA,0
bb_006_138,NA,NA,NA,NA,0
bb_006_139,NA,NA,NA,NA,0
bb_006_140,NA,NA,NA,NA,0
bb_006_141,NA,NA,NA,NA,0
bb_006_142,NA,NA,NA,NA,0
bb_006_143,NA,NA,NA,NA,0
bb_006_144,NA,NA,NA,NA,0
bb_006_145,NA,NA,NA,NA,0
bb_006_146,NA,NA,NA,NA,0
bb_006_147,NA,NA,NA,NA,0
bb_006_148,NA,NA,NA,NA,0
bb_006_149,NA,NA,NA,NA,0
bb_006_150,NA,NA,NA,NA,0
bb_006_151,NA,NA,NA,NA,0
bb_006_152,NA,NA,NA,NA,0
bb_006_153,NA,NA,NA,NA,0
bb_006_154,NA,NA,NA,NA,0
bb_007_0,NA,NA,NA,NA,0
bb_007_1,NA,NA,NA,NA,0
bb_007_2,NA,NA,NA,NA,0
bb_007_3,NA,NA,NA,NA,0
bb_007_4,NA,NA,NA,NA,0
bb_007_5,NA,NA,NA,NA,0
bb_007_6,NA,NA,NA,NA,0
bb_007_7,NA,NA,NA,NA,0
bb_007_8,NA,NA,NA,NA,0
bb_007_9,NA,NA,NA,NA,0
bb_007_10,NA,NA,NA,NA,0
bb_007_11,NA,NA,NA,NA,0
bb_007_12,NA,NA,NA,NA,0
bb_007_13,NA,NA,NA,NA,0
bb_007_14,NA,NA,NA,NA,0
bb_007_15,NA,NA,NA,NA,0
bb_007_16,NA,NA,NA,NA,0
bb_007_17,NA,NA,NA,NA,0
bb_007_18,NA,NA,NA,NA,0
bb_007_19,NA,NA,NA,NA,0
bb_007_20,NA,NA,NA,NA,0
bb_007_21,NA,NA,NA,NA,0
bb_007_22,NA,NA,NA,NA,0
bb_007_23,NA,NA,NA,NA,0
bb_007_24,NA,NA,NA,NA,0
bb_007_25,NA,NA,NA,NA,0
bb_007_26,NA,NA,NA,NA,0
bb_007_27,NA,NA,NA,NA,0
bb_007_28,NA,NA,NA,NA,0
bb_007_29,NA,NA,NA,NA,0
bb_007_30,NA,NA,NA,NA,0
bb_007_31,NA,NA,NA,NA,0
bb_007_32,NA,NA,NA,NA,0
bb_007_33,NA,NA,NA,NA,0
bb_007_34,NA,NA,NA,NA,0
bb_007_35,NA,NA,NA,NA,0
bb_007_36,153,172,6,3,1
bb_007_37,151,167,13,9,1
bb_007_38,151,165,15,12,1
bb_007_39,150,164,16,13,1
bb_007_40,125,176,4,3,4
bb_007_40,145,163,3,6,4
bb_007_40,137,173,8,7,4
bb_007_40,148,161,16,17,4
bb_007_41,127,176,5,3,3
bb_007_41,133,172,12,9,3
bb_007_41,143,160,23,19,3
bb_007_42,124,176,8,3,2
bb_007_42,132,159,35,24,2
bb_007_43,121,157,4,5,2
bb_007_43,123,156,43,27,2
bb_007_44,121,157,6,7,2
bb_007_44,124,156,42,27,2
bb_007_45,146,149,6,5,3
bb_007_45,119,157,10,6,3
bb_007_45,123,155,46,28,3
bb_007_46,142,149,12,6,2
bb_007_46,120,155,48,29,2
bb_007_47,118,147,52,37,1
bb_007_48,134,181,3,4,2
bb_007_48,118,146,53,38,2
bb_007_49,115,145,56,40,1
bb_007_50,114,145,57,40,1
bb_007_51,113,143,58,42,1
bb_007_52,114,142,58,43,1
bb_007_53,113,142,60,43,1
bb_007_54,113,142,61,43,1
bb_007_55,113,142,61,44,1
bb_007_56,113,142,61,44,1
bb_007_57,113,142,60,43,1
bb_007_58,113,142,60,44,1
bb_007_59,113,142,60,44,1
bb_007_60,113,142,60,43,1
bb_007_61,111,142,63,43,1
bb_007_62,108,142,66,42,1
bb_007_63,108,141,66,39,1
bb_007_64,107,142,67,39,1
bb_007_65,107,141,68,40,1
bb_007_66,107,140,68,40,1
bb_007_67,149,140,5,7,2
bb_007_67,108,146,68,33,2
bb_007_68,110,147,66,31,1
bb_007_69,112,146,64,32,1
bb_007_70,114,158,9,4,2
bb_007_70,124,146,52,33,2
bb_007_71,116,158,7,2,2
bb_007_71,126,145,51,34,2
bb_007_72,158,172,4,7,2
bb_007_72,128,145,48,30,2
bb_007_73,158,173,4,5,2
bb_007_73,129,144,47,26,2
bb_007_74,132,146,43,22,1
bb_007_75,135,145,41,23,1
bb_007_76,136,145,40,22,1
bb_007_77,137,145,39,22,1
bb_007_78,137,156,6,6,2
bb_007_78,141,144,35,23,2
bb_007_79,148,143,28,24,1
bb_007_80,149,143,26,23,1
bb_007_81,151,144,24,20,1
bb_007_82,164,144,4,4,2
bb_007_82,150,149,24,12,2
bb_007_83,151,150,22,10,1
bb_007_84,150,151,19,9,1
bb_007_85,151,151,11,9,1
bb_007_86,152,152,9,6,1
bb_007_87,151,152,6,4,1
bb_007_88,NA,NA,NA,NA,0
bb_007_89,NA,NA,NA,NA,0
bb_007_90,NA,NA,NA,NA,0
bb_007_91,NA,NA,NA,NA,0
bb_007_92,NA,NA,NA,NA,0
bb_007_93,NA,NA,NA,NA,0
bb_007_94,NA,NA,NA,NA,0
bb_007_95,NA,NA,NA,NA,0
bb_007_96,NA,NA,NA,NA,0
bb_007_97,NA,NA,NA,NA,0
bb_007_98,NA,NA,NA,NA,0
bb_007_99,NA,NA,NA,NA,0
bb_007_100,NA,NA,NA,NA,0
bb_007_101,NA,NA,NA,NA,0
bb_007_102,NA,NA,NA,NA,0
bb_007_103,NA,NA,NA,NA,0
bb_007_104,NA,NA,NA,NA,0
bb_007_105,NA,NA,NA,NA,0
bb_007_106,NA,NA,NA,NA,0
bb_007_107,NA,NA,NA,NA,0
bb_007_108,NA,NA,NA,NA,0
bb_007_109,NA,NA,NA,NA,0
bb_007_110,NA,NA,NA,NA,0
bb_007_111,NA,NA,NA,NA,0
bb_007_112,NA,NA,NA,NA,0
bb_007_113,NA,NA,NA,NA,0
bb_007_114,NA,NA,NA,NA,0
bb_007_115,NA,NA,NA,NA,0
bb_007_116,NA,NA,NA,NA,0
bb_007_117,NA,NA,NA,NA,0
bb_007_118,NA,NA,NA,NA,0
bb_007_119,NA,NA,NA,NA,0
bb_007_120,NA,NA,NA,NA,0
bb_007_121,NA,NA,NA,NA,0
bb_007_122,NA,NA,NA,NA,0
bb_007_123,NA,NA,NA,NA,0
bb_007_124,NA,NA,NA,NA,0
bb_007_125,NA,NA,NA,NA,0
bb_007_126,NA,NA,NA,NA,0
bb_007_127,NA,NA,NA,NA,0
bb_007_128,NA,NA,NA,NA,0
bb_007_129,NA,NA,NA,NA,0
bb_007_130,NA,NA,NA,NA,0
bb_007_131,NA,NA,NA,NA,0
bb_007_132,NA,NA,NA,NA,0
bb_007_133,NA,NA,NA,NA,0
bb_007_134,NA,NA,NA,NA,0
bb_007_135,NA,NA,NA,NA,0
bb_007_136,NA,NA,NA,NA,0
bb_007_137,NA,NA,NA,NA,0
bb_007_138,NA,NA,NA,NA,0
bb_007_139,NA,NA,NA,NA,0
bb_007_140,NA,NA,NA,NA,0
bb_007_141,NA,NA,NA,NA,0
bb_007_142,NA,NA,NA,NA,0
bb_007_143,NA,NA,NA,NA,0
bb_007_144,NA,NA,NA,NA,0
bb_007_145,NA,NA,NA,NA,0
bb_007_146,NA,NA,NA,NA,0
bb_007_147,NA,NA,NA,NA,0
bb_007_148,NA,NA,NA,NA,0
bb_007_149,NA,NA,NA,NA,0
bb_007_150,NA,NA,NA,NA,0
bb_007_151,NA,NA,NA,NA,0
bb_007_152,NA,NA,NA,NA,0
bb_007_153,NA,NA,NA,NA,0
bb_007_154,NA,NA,NA,NA,0
bb_008_0,NA,NA,NA,NA,0
bb_008_1,NA,NA,NA,NA,0
bb_008_2,NA,NA,NA,NA,0
bb_008_3,NA,NA,NA,NA,0
bb_008_4,NA,NA,NA,NA,0
bb_008_5,NA,NA,NA,NA,0
bb_008_6,NA,NA,NA,NA,0
bb_008_7,NA,NA,NA,NA,0
bb_008_8,NA,NA,NA,NA,0
bb_008_9,NA,NA,NA,NA,0
bb_008_10,NA,NA,NA,NA,0
bb_008_11,NA,NA,NA,NA,0
bb_008_12,NA,NA,NA,NA,0
bb_008_13,NA,NA,NA,NA,0
bb_008_14,NA,NA,NA,NA,0
bb_008_15,NA,NA,NA,NA,0
bb_008_16,NA,NA,NA,NA,0
bb_008_17,NA,NA,NA,NA,0
bb_008_18,NA,NA,NA,NA,0
bb_008_19,NA,NA,NA,NA,0
bb_008_20,NA,NA,NA,NA,0
bb_008_21,NA,NA,NA,NA,0
bb_008_22,NA,NA,NA,NA,0
bb_008_23,108,84,4,4,1
bb_008_24,107,84,5,4,1
bb_008_25,105,81,8,9,1
bb_008_26,98,79,19,14,1
bb_008_27,97,78,24,19,1
bb_008_28,97,77,25,21,1
bb_008_29,94,77,28,22,1
bb_008_30,92,76,29,25,1
bb_008_31,92,75,29,26,1
bb_008_32,93,71,29,29,1
bb_008_33,116,64,7,4,2
bb_008_33,93,68,33,34,2
bb_008_34,83,94,4,4,2
bb_008_34,90,63,39,40,2
bb_008_35,83,62,47,41,1
bb_008_36,80,62,50,41,1
bb_008_37,80,61,51,41,1
bb_008_38,82,59,51,43,1
bb_008_39,82,57,52,45,1
bb_008_40,82,57,53,47,1
bb_008_41,83,56,59,49,1
bb_008_42,139,57,8,5,3
bb_008_42,123,55,9,7,3
bb_008_42,81,63,61,42,3
bb_008_43,138,58,6,4,4
bb_008_43,123,56,8,4,4
bb_008_43,82,82,14,16,4
bb_008_43,92,66,49,39,4
bb_008_44,139,58,5,4,2
bb_008_44,82,66,61,39,2
bb_008_45,82,67,61,38,1
bb_008_46,82,67,59,37,1
bb_008_47,82,68,60,36,1
bb_008_48,82,68,61,35,1
bb_008_49,82,68,61,35,1
bb_008_50,82,69,62,35,1
bb_008_51,83,69,62,35,1
bb_008_52,84,70,61,37,1
bb_008_53,85,71,61,36,1
bb_008_54,93,72,55,35,1
bb_008_55,94,74,55,33,1
bb_008_56,95,74,55,29,1
bb_008_57,96,76,53,27,1
bb_008_58,96,77,54,24,1
bb_008_59,96,77,54,25,1
bb_008_60,96,78,54,24,1
bb_008_61,142,86,12,8,2
bb_008_61,99,78,41,23,2
bb_008_62,143,86,9,9,2
bb_008_62,100,81,33,21,2
bb_008_63,143,87,9,10,2
bb_008_63,100,80,37,21,2
bb_008_64,144,87,9,15,2
bb_008_64,100,78,36,23,2
bb_008_65,144,88,9,16,2
bb_008_65,99,79,36,23,2
bb_008_66,146,88,6,16,2
bb_008_66,100,81,34,16,2
bb_008_67,147,89,5,15,2
bb_008_67,101,79,30,17,2
bb_008_68,147,94,5,10,2
bb_008_68,100,79,17,12,2
bb_008_69,108,86,8,3,3
bb_008_69,147,94,6,10,3
bb_008_69,103,79,14,5,3
bb_008_70,105,79,14,11,1
bb_008_71,NA,NA,NA,NA,0
bb_008_72,NA,NA,NA,NA,0
bb_008_73,NA,NA,NA,NA,0
bb_008_74,NA,NA,NA,NA,0
bb_008_75,NA,NA,NA,NA,0
bb_008_76,NA,NA,NA,NA,0
bb_008_77,NA,NA,NA,NA,0
bb_008_78,NA,NA,NA,NA,0
bb_008_79,NA,NA,NA,NA,0
bb_008_80,NA,NA,NA,NA,0
bb_008_81,NA,NA,NA,NA,0
bb_008_82,NA,NA,NA,NA,0
bb_008_83,NA,NA,NA,NA,0
bb_008_84,NA,NA,NA,NA,0
bb_008_85,NA,NA,NA,NA,0
bb_008_86,NA,NA,NA,NA,0
bb_008_87,NA,NA,NA,NA,0
bb_008_88,NA,NA,NA,NA,0
bb_008_89,NA,NA,NA,NA,0
bb_008_90,NA,NA,NA,NA,0
bb_008_91,NA,NA,NA,NA,0
bb_008_92,NA,NA,NA,NA,0
bb_008_93,NA,NA,NA,NA,0
bb_008_94,NA,NA,NA,NA,0
bb_008_95,NA,NA,NA,NA,0
bb_008_96,NA,NA,NA,NA,0
bb_008_97,NA,NA,NA,NA,0
bb_008_98,NA,NA,NA,NA,0
bb_008_99,NA,NA,NA,NA,0
bb_008_100,NA,NA,NA,NA,0
bb_008_101,NA,NA,NA,NA,0
bb_008_102,NA,NA,NA,NA,0
bb_008_103,NA,NA,NA,NA,0
bb_008_104,NA,NA,NA,NA,0
bb_008_105,NA,NA,NA,NA,0
bb_008_106,NA,NA,NA,NA,0
bb_008_107,NA,NA,NA,NA,0
bb_008_108,NA,NA,NA,NA,0
bb_008_109,NA,NA,NA,NA,0
bb_008_110,NA,NA,NA,NA,0
bb_008_111,NA,NA,NA,NA,0
bb_008_112,NA,NA,NA,NA,0
bb_008_113,NA,NA,NA,NA,0
bb_008_114,NA,NA,NA,NA,0
bb_008_115,NA,NA,NA,NA,0
bb_008_116,NA,NA,NA,NA,0
bb_008_117,NA,NA,NA,NA,0
bb_008_118,NA,NA,NA,NA,0
bb_008_119,NA,NA,NA,NA,0
bb_008_120,NA,NA,NA,NA,0
bb_008_121,NA,NA,NA,NA,0
